time,wx (rad/s),wy (rad/s),wz (rad/s)
1.859897,0.63,0.96,-0.27
1.863990,0.60,0.95,-0.25
1.866102,0.58,0.95,-0.22
1.867323,0.54,0.94,-0.19
1.878605,0.51,0.92,-0.16
1.879238,0.47,0.89,-0.13
1.879402,0.43,0.85,-0.11
1.879568,0.40,0.81,-0.09
1.879750,0.37,0.79,-0.05
1.882698,0.36,0.77,-0.02
1.885609,0.35,0.75,0.01
1.889607,0.33,0.71,0.03
1.893180,0.32,0.67,0.05
1.893359,0.31,0.63,0.07
1.895322,0.31,0.59,0.10
1.898544,0.31,0.55,0.12
1.901681,0.32,0.50,0.14
1.903605,0.33,0.45,0.15
1.905339,0.35,0.40,0.17
1.907036,0.38,0.36,0.18
1.912781,0.41,0.30,0.19
1.913022,0.45,0.24,0.20
1.915423,0.50,0.18,0.20
1.917798,0.55,0.11,0.19
1.923811,0.61,0.05,0.18
1.924960,0.67,-0.02,0.17
1.925218,0.74,-0.07,0.15
1.927112,0.79,-0.11,0.12
1.930752,0.84,-0.14,0.08
1.932306,0.88,-0.16,0.04
1.936402,0.91,-0.16,-0.01
1.939786,0.93,-0.16,-0.06
1.940137,0.95,-0.15,-0.11
1.942293,0.96,-0.15,-0.15
1.944445,0.96,-0.13,-0.19
1.948851,0.95,-0.12,-0.23
1.951707,0.94,-0.09,-0.26
1.952006,0.93,-0.06,-0.30
1.956448,0.91,-0.01,-0.35
1.956713,0.89,0.03,-0.39
1.960855,0.85,0.09,-0.43
1.962814,0.81,0.14,-0.47
1.964722,0.76,0.18,-0.50
1.968397,0.71,0.20,-0.53
1.970198,0.64,0.21,-0.54
1.977278,0.57,0.21,-0.54
1.977609,0.49,0.18,-0.53
1.978536,0.40,0.15,-0.52
1.986597,0.32,0.10,-0.50
1.986895,0.23,0.04,-0.47
1.987057,0.15,-0.01,-0.44
1.987209,0.08,-0.07,-0.40
1.995200,0.01,-0.14,-0.35
1.995616,-0.03,-0.21,-0.30
1.995729,-0.06,-0.30,-0.24
1.998116,-0.06,-0.38,-0.18
2.000764,-0.05,-0.46,-0.13
2.000959,-0.00,-0.53,-0.08
2.005136,0.06,-0.60,-0.04
2.008122,0.13,-0.65,-0.00
2.009092,0.22,-0.69,0.02
2.012208,0.31,-0.72,0.04
2.013695,0.42,-0.74,0.05
2.016416,0.52,-0.76,0.05
2.019685,0.62,-0.76,0.05
2.023172,0.71,-0.76,0.03
2.023422,0.80,-0.76,0.01
2.025613,0.87,-0.75,-0.03
2.028455,0.95,-0.73,-0.08
2.032460,1.01,-0.71,-0.14
2.035064,1.07,-0.68,-0.20
2.035264,1.11,-0.64,-0.27
2.038565,1.14,-0.59,-0.34
2.040980,1.16,-0.53,-0.42
2.045167,1.16,-0.48,-0.49
2.046426,1.15,-0.42,-0.55
2.048656,1.13,-0.36,-0.61
2.051321,1.11,-0.31,-0.65
2.055878,1.08,-0.27,-0.68
2.057259,1.05,-0.23,-0.70
2.058262,1.04,-0.20,-0.71
2.062002,1.02,-0.18,-0.71
2.063586,1.01,-0.16,-0.71
2.066400,1.01,-0.15,-0.69
2.079009,1.02,-0.13,-0.67
2.079737,1.03,-0.11,-0.65
2.079981,1.05,-0.08,-0.62
2.080196,1.06,-0.07,-0.57
2.080418,1.07,-0.06,-0.52
2.080630,1.07,-0.05,-0.46
2.083734,1.07,-0.05,-0.40
2.085365,1.06,-0.05,-0.34
2.090076,1.04,-0.06,-0.28
2.091952,1.03,-0.06,-0.22
2.093094,1.01,-0.06,-0.16
2.096673,0.99,-0.06,-0.12
2.096888,0.96,-0.06,-0.09
2.100748,0.93,-0.07,-0.09
2.108256,0.91,-0.08,-0.09
2.108789,0.88,-0.10,-0.12
2.108968,0.86,-0.12,-0.15
2.111150,0.85,-0.14,-0.19
2.112808,0.85,-0.16,-0.23
2.116486,0.86,-0.17,-0.26
2.119263,0.87,-0.17,-0.30
2.119470,0.88,-0.18,-0.34
2.128431,0.88,-0.18,-0.39
2.129025,0.88,-0.19,-0.43
2.129199,0.89,-0.19,-0.47
2.130737,0.88,-0.19,-0.49
2.131796,0.89,-0.19,-0.50
2.134787,0.89,-0.19,-0.50
2.138226,0.91,-0.18,-0.50
2.141397,0.93,-0.18,-0.49
2.142959,0.95,-0.18,-0.47
2.143951,0.97,-0.18,-0.45
2.146985,1.00,-0.19,-0.43
2.150130,1.01,-0.19,-0.41
2.155105,1.01,-0.20,-0.40
2.155497,1.02,-0.20,-0.39
2.156901,1.02,-0.20,-0.37
2.159235,1.02,-0.21,-0.36
2.162935,1.01,-0.24,-0.35
2.166118,1.00,-0.27,-0.34
2.168115,0.99,-0.30,-0.33
2.169740,0.97,-0.34,-0.32
2.172555,0.95,-0.37,-0.32
2.175017,0.92,-0.40,-0.32
2.178479,0.90,-0.43,-0.32
2.180174,0.87,-0.46,-0.32
2.181781,0.84,-0.50,-0.33
2.184207,0.80,-0.54,-0.33
2.188412,0.77,-0.57,-0.34
2.190067,0.74,-0.60,-0.34
2.192005,0.71,-0.62,-0.35
2.194273,0.68,-0.63,-0.37
2.196702,0.65,-0.63,-0.38
2.200986,0.63,-0.65,-0.39
2.203328,0.60,-0.66,-0.40
2.203561,0.59,-0.67,-0.41
2.206076,0.57,-0.68,-0.41
2.209306,0.56,-0.69,-0.41
2.213409,0.56,-0.69,-0.40
2.215050,0.55,-0.69,-0.39
2.215278,0.54,-0.68,-0.37
2.218971,0.54,-0.68,-0.36
2.220667,0.54,-0.69,-0.34
2.224420,0.53,-0.69,-0.32
2.227007,0.52,-0.69,-0.31
2.228646,0.51,-0.69,-0.30
2.230220,0.49,-0.68,-0.29
2.233974,0.47,-0.67,-0.28
2.242925,0.45,-0.67,-0.27
2.243634,0.42,-0.66,-0.26
2.243953,0.41,-0.66,-0.26
2.244254,0.39,-0.66,-0.25
2.246267,0.37,-0.66,-0.25
2.248945,0.37,-0.66,-0.25
2.251359,0.36,-0.66,-0.25
2.264353,0.36,-0.66,-0.25
2.265410,0.36,-0.66,-0.25
2.265665,0.36,-0.66,-0.24
2.265898,0.37,-0.66,-0.24
2.266138,0.37,-0.65,-0.24
2.266373,0.37,-0.65,-0.24
2.267119,0.38,-0.64,-0.25
2.273531,0.38,-0.64,-0.25
2.274646,0.39,-0.63,-0.25
2.274993,0.39,-0.63,-0.26
2.277251,0.39,-0.63,-0.27
2.279518,0.40,-0.63,-0.28
2.284897,0.41,-0.62,-0.29
2.285105,0.41,-0.62,-0.30
2.293388,0.42,-0.61,-0.31
2.293943,0.42,-0.60,-0.33
2.294126,0.43,-0.59,-0.34
2.296997,0.43,-0.58,-0.35
2.300313,0.44,-0.57,-0.36
2.301138,0.45,-0.55,-0.37
2.302941,0.45,-0.53,-0.38
2.305142,0.46,-0.51,-0.39
2.307670,0.47,-0.49,-0.41
2.310843,0.48,-0.46,-0.42
2.314478,0.49,-0.44,-0.43
2.314711,0.50,-0.42,-0.43
2.318029,0.51,-0.40,-0.44
2.322262,0.51,-0.38,-0.45
2.322732,0.52,-0.36,-0.46
2.324536,0.53,-0.34,-0.47
2.327691,0.53,-0.33,-0.48
2.330166,0.54,-0.32,-0.48
2.333535,0.54,-0.31,-0.49
2.336980,0.55,-0.30,-0.50
2.337213,0.54,-0.29,-0.50
2.339595,0.54,-0.28,-0.51
2.343582,0.54,-0.27,-0.51
2.346474,0.54,-0.26,-0.52
2.348552,0.54,-0.26,-0.53
2.348777,0.53,-0.26,-0.53
2.352555,0.53,-0.26,-0.54
2.358063,0.53,-0.25,-0.55
2.358589,0.53,-0.25,-0.56
2.359479,0.52,-0.25,-0.56
2.365109,0.52,-0.25,-0.57
2.365370,0.52,-0.25,-0.57
2.380821,0.51,-0.25,-0.58
2.381729,0.51,-0.25,-0.59
2.381963,0.51,-0.25,-0.59
2.382137,0.51,-0.25,-0.60
2.382314,0.50,-0.24,-0.60
2.382860,0.49,-0.24,-0.60
2.383071,0.49,-0.25,-0.61
2.383562,0.48,-0.25,-0.61
2.387230,0.47,-0.25,-0.61
2.388701,0.46,-0.26,-0.62
2.391554,0.45,-0.27,-0.62
2.394707,0.44,-0.28,-0.62
2.395217,0.43,-0.29,-0.62
2.397573,0.42,-0.30,-0.62
2.400302,0.41,-0.29,-0.62
2.404835,0.41,-0.30,-0.61
2.406462,0.40,-0.31,-0.62
2.407465,0.38,-0.33,-0.63
2.411234,0.37,-0.33,-0.63
2.413786,0.36,-0.33,-0.63
2.417388,0.35,-0.33,-0.63
2.419666,0.34,-0.32,-0.63
2.422542,0.34,-0.32,-0.62
2.423051,0.33,-0.32,-0.62
2.426884,0.33,-0.31,-0.61
2.430874,0.32,-0.30,-0.60
2.431087,0.31,-0.30,-0.60
2.433912,0.30,-0.29,-0.59
2.436143,0.28,-0.28,-0.59
2.439764,0.27,-0.27,-0.58
2.442397,0.26,-0.25,-0.57
2.444070,0.25,-0.24,-0.56
2.446288,0.24,-0.22,-0.55
2.448398,0.22,-0.19,-0.54
2.452450,0.22,-0.16,-0.53
2.455236,0.21,-0.13,-0.52
2.456656,0.20,-0.09,-0.50
2.458163,0.19,-0.05,-0.48
2.460848,0.18,-0.00,-0.47
2.465778,0.17,0.04,-0.45
2.466012,0.16,0.08,-0.43
2.468602,0.15,0.12,-0.42
2.471595,0.14,0.16,-0.40
2.472215,0.13,0.20,-0.38
2.476550,0.12,0.23,-0.36
2.478618,0.10,0.26,-0.34
2.479330,0.08,0.28,-0.32
2.481972,0.06,0.30,-0.30
2.484221,0.04,0.32,-0.27
2.489022,0.02,0.33,-0.25
2.491070,-0.01,0.34,-0.23
2.492122,-0.04,0.35,-0.20
2.494601,-0.06,0.36,-0.18
2.496645,-0.09,0.38,-0.15
2.500704,-0.12,0.40,-0.11
2.509549,-0.15,0.43,-0.07
2.510347,-0.17,0.45,-0.03
2.510715,-0.20,0.47,0.02
2.511032,-0.22,0.48,0.08
2.513095,-0.24,0.48,0.14
2.515168,-0.27,0.47,0.20
2.516371,-0.30,0.46,0.25
2.539441,-0.34,0.46,0.30
2.541148,-0.39,0.46,0.34
2.541417,-0.44,0.47,0.38
2.541648,-0.49,0.48,0.41
2.541874,-0.55,0.51,0.43
2.542148,-0.60,0.54,0.45
2.542381,-0.65,0.59,0.47
2.542611,-0.69,0.65,0.50
2.542828,-0.74,0.72,0.53
2.543043,-0.78,0.79,0.56
2.543759,-0.82,0.86,0.59
2.547461,-0.86,0.92,0.62
2.550990,-0.90,0.99,0.66
2.551699,-0.94,1.05,0.69
2.555404,-0.99,1.10,0.73
2.558018,-1.04,1.14,0.77
2.560508,-1.09,1.18,0.80
2.561845,-1.15,1.21,0.83
2.563641,-1.21,1.24,0.86
2.566594,-1.27,1.26,0.89
2.569237,-1.33,1.28,0.92
2.574285,-1.40,1.29,0.94
2.575222,-1.46,1.30,0.96
2.575936,-1.52,1.30,0.98
2.579009,-1.58,1.30,0.99
2.580707,-1.63,1.29,1.00
2.584734,-1.69,1.29,1.01
2.588756,-1.75,1.29,1.02
2.589769,-1.81,1.28,1.04
2.590720,-1.87,1.25,1.05
2.593512,-1.92,1.23,1.08
2.597327,-1.97,1.19,1.10
2.598993,-2.02,1.15,1.12
2.601234,-2.07,1.11,1.15
2.605426,-2.12,1.06,1.18
2.606347,-2.16,1.02,1.20
2.609776,-2.20,0.97,1.22
2.611058,-2.22,0.92,1.25
2.613165,-2.25,0.87,1.27
2.615590,-2.26,0.82,1.28
2.619223,-2.27,0.77,1.30
2.622665,-2.27,0.71,1.31
2.624637,-2.27,0.65,1.32
2.625476,-2.27,0.60,1.32
2.628432,-2.27,0.54,1.33
2.630929,-2.26,0.48,1.34
2.635235,-2.25,0.42,1.34
2.635842,-2.24,0.37,1.35
2.639294,-2.22,0.32,1.36
2.640281,-2.19,0.28,1.37
2.645175,-2.16,0.24,1.38
2.645867,-2.12,0.20,1.39
2.647609,-2.08,0.17,1.40
2.651238,-2.03,0.13,1.41
2.662114,-1.98,0.11,1.41
2.663126,-1.93,0.09,1.42
2.663483,-1.87,0.08,1.43
2.664106,-1.82,0.08,1.44
2.664541,-1.76,0.09,1.45
2.664749,-1.70,0.10,1.46
2.669062,-1.65,0.12,1.46
2.678929,-1.61,0.15,1.47
2.679928,-1.56,0.18,1.47
2.680152,-1.51,0.22,1.47
2.680348,-1.48,0.26,1.47
2.680546,-1.45,0.30,1.46
2.682426,-1.41,0.35,1.45
2.684083,-1.38,0.40,1.44
2.688465,-1.35,0.46,1.42
2.689581,-1.33,0.52,1.41
2.693351,-1.31,0.58,1.39
2.695587,-1.29,0.65,1.37
2.696393,-1.26,0.71,1.35
2.699005,-1.23,0.77,1.33
2.701562,-1.20,0.81,1.31
2.705556,-1.17,0.85,1.28
2.707055,-1.15,0.89,1.26
2.709046,-1.12,0.91,1.24
2.712021,-1.10,0.93,1.22
2.713997,-1.08,0.94,1.21
2.717387,-1.06,0.95,1.20
2.722177,-1.04,0.97,1.20
2.723234,-1.03,0.98,1.19
2.724266,-1.02,1.00,1.18
2.728457,-1.00,1.01,1.19
2.731055,-1.00,1.02,1.19
2.731528,-0.99,1.03,1.20
2.733888,-0.98,1.05,1.21
2.737392,-0.97,1.06,1.22
2.742601,-0.96,1.08,1.23
2.743073,-0.95,1.10,1.24
2.744717,-0.94,1.12,1.25
2.746193,-0.93,1.14,1.25
2.749181,-0.91,1.16,1.25
2.755571,-0.90,1.19,1.25
2.756530,-0.88,1.21,1.25
2.756924,-0.85,1.24,1.25
2.758900,-0.83,1.27,1.25
2.760995,-0.81,1.30,1.25
2.765290,-0.78,1.33,1.25
2.767534,-0.76,1.37,1.25
2.768625,-0.72,1.40,1.26
2.779572,-0.69,1.44,1.26
2.780514,-0.66,1.47,1.27
2.780899,-0.63,1.50,1.28
2.782949,-0.60,1.52,1.28
2.783824,-0.58,1.54,1.28
2.784219,-0.55,1.56,1.28
2.803871,-0.53,1.58,1.27
2.804821,-0.50,1.59,1.25
2.805031,-0.48,1.60,1.23
2.805221,-0.46,1.60,1.21
2.805420,-0.44,1.61,1.18
2.805615,-0.43,1.60,1.16
2.805803,-0.41,1.60,1.14
2.805976,-0.40,1.59,1.11
2.806162,-0.38,1.58,1.10
2.807512,-0.36,1.58,1.08
2.811854,-0.35,1.58,1.06
2.816338,-0.32,1.60,1.05
2.816701,-0.30,1.64,1.05
2.817980,-0.28,1.66,1.05
2.826922,-0.26,1.62,1.04
2.827796,-0.25,1.58,1.03
2.828307,-0.24,1.55,1.01
2.828754,-0.23,1.52,0.99
2.830057,-0.22,1.50,0.97
2.832549,-0.21,1.49,0.95
2.849415,-0.20,1.48,0.93
2.850028,-0.18,1.50,0.92
2.850201,-0.16,1.53,0.92
2.850380,-0.13,1.49,0.89
2.851898,-0.11,1.44,0.87
2.852163,-0.10,1.40,0.83
2.852323,-0.08,1.38,0.80
2.852482,-0.07,1.37,0.77
2.878344,-0.04,1.35,0.73
2.881079,-0.02,1.33,0.70
2.881278,0.01,1.32,0.67
2.881413,0.04,1.31,0.63
2.881541,0.07,1.29,0.59
2.881908,0.11,1.27,0.56
2.882188,0.14,1.27,0.52
2.882619,0.17,1.26,0.48
2.882862,0.20,1.25,0.44
2.883102,0.24,1.23,0.40
2.883337,0.26,1.22,0.36
2.883563,0.29,1.20,0.32
2.886249,0.32,1.18,0.27
2.889912,0.35,1.16,0.23
2.890468,0.38,1.13,0.20
2.891859,0.41,1.10,0.16
2.895747,0.43,1.07,0.12
2.899506,0.45,1.03,0.09
2.901731,0.48,1.00,0.06
2.901918,0.50,0.96,0.03
2.904383,0.53,0.92,-0.00
2.907849,0.56,0.88,-0.03
2.911486,0.58,0.85,-0.05
2.911645,0.61,0.81,-0.08
2.914316,0.63,0.77,-0.10
2.916902,0.65,0.74,-0.12
2.921443,0.68,0.71,-0.14
2.921894,0.70,0.68,-0.16
2.924810,0.72,0.65,-0.18
2.926548,0.74,0.63,-0.20
2.929190,0.75,0.62,-0.22
2.931933,0.78,0.60,-0.24
2.935696,0.79,0.58,-0.26
2.935874,0.81,0.57,-0.28
2.938779,0.82,0.57,-0.29
2.941916,0.84,0.58,-0.31
2.945486,0.85,0.58,-0.32
2.948619,0.86,0.58,-0.34
2.948863,0.87,0.58,-0.36
2.951755,0.87,0.58,-0.37
2.955214,0.88,0.57,-0.38
2.957526,0.87,0.57,-0.39
2.960079,0.86,0.56,-0.41
2.961468,0.85,0.56,-0.42
2.963861,0.84,0.57,-0.43
2.966501,0.82,0.57,-0.44
2.969579,0.80,0.56,-0.45
2.973026,0.78,0.56,-0.46
2.973459,0.76,0.56,-0.47
2.976071,0.74,0.56,-0.48
2.978928,0.72,0.56,-0.49
2.982374,0.69,0.56,-0.50
2.984548,0.68,0.56,-0.50
2.985969,0.66,0.57,-0.51
2.988163,0.64,0.57,-0.51
2.992080,0.64,0.57,-0.51
2.994019,0.64,0.57,-0.50
2.996290,0.63,0.59,-0.49
2.998410,0.64,0.60,-0.48
3.000959,0.64,0.61,-0.47
3.007120,0.62,0.63,-0.46
3.007622,0.60,0.64,-0.46
3.008652,0.57,0.65,-0.45
3.010636,0.55,0.69,-0.44
3.012946,0.52,0.73,-0.42
3.016581,0.49,0.75,-0.41
3.018903,0.45,0.76,-0.39
3.025189,0.41,0.72,-0.38
3.026073,0.38,0.68,-0.36
3.026308,0.35,0.66,-0.32
3.028958,0.32,0.63,-0.29
3.031946,0.29,0.59,-0.25
3.032214,0.27,0.56,-0.21
3.038372,0.26,0.53,-0.17
3.040805,0.26,0.49,-0.12
3.041023,0.25,0.45,-0.08
3.044428,0.24,0.40,-0.04
3.044932,0.24,0.33,-0.01
3.047207,0.25,0.29,0.04
3.049662,0.27,0.26,0.07
3.056809,0.28,0.24,0.10
3.057351,0.30,0.19,0.12
3.057519,0.32,0.14,0.14
3.060175,0.32,0.09,0.15
3.062567,0.34,0.04,0.16
3.065380,0.35,-0.01,0.16
3.067719,0.37,-0.04,0.16
3.071183,0.40,-0.08,0.15
3.071631,0.45,-0.11,0.14
3.075451,0.51,-0.16,0.12
3.079310,0.59,-0.21,0.10
3.079565,0.67,-0.27,0.07
3.082080,0.76,-0.33,0.04
3.084503,0.85,-0.37,-0.00
3.087558,0.93,-0.41,-0.05
3.091317,1.01,-0.43,-0.10
3.092667,1.06,-0.44,-0.17
3.094549,1.11,-0.46,-0.23
3.096980,1.14,-0.49,-0.29
3.101428,1.16,-0.51,-0.34
3.102877,1.17,-0.54,-0.38
3.105065,1.17,-0.56,-0.42
3.106469,1.17,-0.56,-0.45
3.109924,1.17,-0.53,-0.48
3.113688,1.16,-0.49,-0.51
3.115078,1.15,-0.43,-0.53
3.117668,1.13,-0.36,-0.56
3.119749,1.11,-0.29,-0.59
3.121814,1.08,-0.23,-0.61
3.125583,1.04,-0.16,-0.64
3.128689,0.99,-0.12,-0.65
3.129621,0.92,-0.09,-0.66
3.131029,0.85,-0.07,-0.67
3.133638,0.78,-0.08,-0.66
3.145510,0.68,-0.09,-0.65
3.146579,0.59,-0.13,-0.63
3.146887,0.47,-0.17,-0.60
3.147151,0.36,-0.22,-0.56
3.147364,0.24,-0.29,-0.52
3.149713,0.13,-0.35,-0.47
3.152376,0.03,-0.42,-0.42
3.163546,-0.06,-0.49,-0.37
3.164528,-0.13,-0.57,-0.31
3.164730,-0.17,-0.63,-0.25
3.164964,-0.21,-0.69,-0.20
3.165148,-0.22,-0.75,-0.14
3.165336,-0.21,-0.81,-0.08
3.167816,-0.18,-0.89,-0.03
3.171532,-0.13,-0.96,0.01
3.174099,-0.06,-1.04,0.05
3.181207,0.02,-1.11,0.08
3.181644,0.12,-1.17,0.10
3.181896,0.23,-1.22,0.10
3.184291,0.34,-1.27,0.10
3.188769,0.45,-1.31,0.07
3.189427,0.56,-1.35,0.04
3.190301,0.67,-1.36,-0.01
3.192882,0.79,-1.37,-0.06
3.197057,0.87,-1.36,-0.14
3.198892,0.95,-1.33,-0.22
3.200492,1.02,-1.29,-0.31
3.204949,1.07,-1.23,-0.41
3.205724,1.11,-1.17,-0.52
3.209484,1.12,-1.08,-0.63
3.212341,1.12,-0.98,-0.72
3.212855,1.10,-0.87,-0.81
3.215259,1.07,-0.76,-0.88
3.217607,1.03,-0.66,-0.93
3.221885,0.99,-0.57,-0.95
3.224639,0.95,-0.51,-0.96
3.225128,0.91,-0.46,-0.95
3.227610,0.89,-0.42,-0.92
3.230079,0.87,-0.40,-0.89
3.233915,0.86,-0.40,-0.86
3.238718,0.86,-0.41,-0.82
3.239606,0.85,-0.41,-0.77
3.240394,0.85,-0.42,-0.71
3.242459,0.86,-0.44,-0.65
3.245799,0.87,-0.47,-0.58
3.248771,0.86,-0.51,-0.49
3.249852,0.88,-0.56,-0.41
3.252157,0.87,-0.61,-0.32
3.255622,0.88,-0.66,-0.23
3.258881,0.89,-0.72,-0.14
3.260058,0.89,-0.76,-0.06
3.262255,0.89,-0.79,0.02
3.264360,0.89,-0.81,0.09
3.268544,0.89,-0.81,0.14
3.278461,0.88,-0.82,0.17
3.279335,0.87,-0.83,0.18
3.279753,0.87,-0.85,0.18
3.280109,0.85,-0.87,0.17
3.281144,0.83,-0.88,0.15
3.282159,0.82,-0.86,0.12
3.284706,0.82,-0.83,0.09
3.298613,0.81,-0.78,0.05
3.299512,0.81,-0.73,0.01
3.299701,0.80,-0.66,-0.02
3.299870,0.79,-0.60,-0.06
3.300029,0.78,-0.55,-0.11
3.300192,0.77,-0.51,-0.16
3.301876,0.76,-0.46,-0.21
3.305989,0.76,-0.41,-0.25
3.307525,0.76,-0.35,-0.29
3.308747,0.77,-0.29,-0.32
3.311348,0.78,-0.25,-0.34
3.313879,0.80,-0.23,-0.35
3.317348,0.82,-0.21,-0.35
3.322826,0.85,-0.20,-0.35
3.323413,0.88,-0.20,-0.34
3.323573,0.90,-0.21,-0.33
3.326740,0.92,-0.22,-0.31
3.330497,0.94,-0.22,-0.29
3.332889,0.95,-0.25,-0.26
3.334243,0.94,-0.29,-0.24
3.336494,0.93,-0.35,-0.22
3.338552,0.91,-0.41,-0.21
3.343097,0.89,-0.46,-0.20
3.345304,0.87,-0.50,-0.19
3.346690,0.84,-0.53,-0.20
3.348817,0.82,-0.57,-0.20
3.352312,0.79,-0.61,-0.20
3.356267,0.76,-0.66,-0.21
3.356543,0.73,-0.69,-0.23
3.359321,0.70,-0.72,-0.25
3.361424,0.68,-0.74,-0.28
3.364528,0.65,-0.75,-0.31
3.368593,0.62,-0.76,-0.35
3.368828,0.60,-0.77,-0.38
3.372865,0.59,-0.78,-0.40
3.373378,0.58,-0.80,-0.42
3.378101,0.58,-0.81,-0.43
3.379307,0.57,-0.82,-0.43
3.381199,0.58,-0.83,-0.43
3.382645,0.58,-0.82,-0.42
3.385604,0.59,-0.82,-0.41
3.395792,0.59,-0.81,-0.41
3.396454,0.59,-0.80,-0.40
3.396617,0.59,-0.79,-0.39
3.396824,0.59,-0.77,-0.38
3.397611,0.59,-0.75,-0.38
3.402809,0.59,-0.74,-0.37
3.404927,0.58,-0.72,-0.38
3.405284,0.57,-0.71,-0.38
3.408261,0.56,-0.70,-0.38
3.410281,0.55,-0.69,-0.38
3.414882,0.54,-0.68,-0.39
3.417301,0.53,-0.68,-0.39
3.417515,0.53,-0.68,-0.39
3.419988,0.51,-0.68,-0.38
3.423407,0.51,-0.68,-0.38
3.425643,0.51,-0.68,-0.38
3.428639,0.50,-0.69,-0.37
3.430708,0.49,-0.69,-0.37
3.432999,0.49,-0.70,-0.37
3.435738,0.49,-0.71,-0.36
3.438041,0.48,-0.71,-0.36
3.440482,0.48,-0.72,-0.35
3.443158,0.47,-0.73,-0.35
3.444905,0.47,-0.74,-0.35
3.448869,0.46,-0.74,-0.35
3.451774,0.46,-0.75,-0.35
3.452116,0.45,-0.75,-0.35
3.455070,0.45,-0.75,-0.36
3.457507,0.44,-0.74,-0.36
3.461351,0.44,-0.73,-0.37
3.461614,0.44,-0.72,-0.38
3.464193,0.45,-0.70,-0.39
3.466476,0.45,-0.69,-0.41
3.468847,0.46,-0.67,-0.41
3.472928,0.46,-0.65,-0.43
3.475518,0.47,-0.63,-0.44
3.476665,0.47,-0.62,-0.45
3.478913,0.48,-0.60,-0.46
3.481247,0.48,-0.59,-0.47
3.485230,0.49,-0.57,-0.48
3.487767,0.48,-0.56,-0.49
3.489905,0.49,-0.55,-0.50
3.491498,0.49,-0.54,-0.52
3.494190,0.49,-0.53,-0.53
3.498016,0.49,-0.52,-0.54
3.500312,0.50,-0.50,-0.55
3.501282,0.50,-0.49,-0.56
3.505075,0.50,-0.47,-0.57
3.506643,0.49,-0.46,-0.59
3.510177,0.49,-0.44,-0.61
3.512848,0.48,-0.43,-0.63
3.513704,0.47,-0.42,-0.64
3.516186,0.46,-0.41,-0.66
3.519384,0.46,-0.40,-0.67
3.528750,0.46,-0.40,-0.68
3.529539,0.46,-0.40,-0.68
3.529883,0.46,-0.41,-0.68
3.530113,0.46,-0.41,-0.69
3.531504,0.46,-0.42,-0.69
3.535506,0.47,-0.42,-0.68
3.536809,0.47,-0.42,-0.68
3.549593,0.46,-0.44,-0.69
3.550820,0.46,-0.45,-0.69
3.551399,0.45,-0.46,-0.70
3.551703,0.45,-0.45,-0.69
3.551990,0.44,-0.46,-0.69
3.552280,0.43,-0.47,-0.69
3.554862,0.43,-0.48,-0.70
3.557545,0.42,-0.49,-0.69
3.558692,0.41,-0.49,-0.69
3.561056,0.40,-0.48,-0.68
3.562814,0.40,-0.46,-0.66
3.565578,0.37,-0.45,-0.65
3.572721,0.36,-0.45,-0.64
3.573566,0.35,-0.46,-0.63
3.573956,0.34,-0.46,-0.63
3.575327,0.32,-0.45,-0.61
3.578344,0.31,-0.44,-0.60
3.581850,0.29,-0.43,-0.59
3.584745,0.28,-0.41,-0.57
3.585460,0.27,-0.39,-0.55
3.588343,0.26,-0.37,-0.53
3.590345,0.25,-0.34,-0.51
3.594080,0.25,-0.31,-0.48
3.596297,0.24,-0.28,-0.45
3.597777,0.23,-0.25,-0.42
3.601090,0.22,-0.22,-0.39
3.605081,0.21,-0.19,-0.36
3.606482,0.20,-0.17,-0.34
3.609108,0.18,-0.14,-0.31
3.610424,0.16,-0.12,-0.28
3.613396,0.14,-0.10,-0.25
3.615003,0.12,-0.09,-0.22
3.618853,0.10,-0.08,-0.20
3.622026,0.08,-0.06,-0.17
3.622927,0.07,-0.05,-0.14
3.624893,0.05,-0.05,-0.12
3.628495,0.02,-0.05,-0.09
3.632159,0.01,-0.05,-0.07
3.632592,-0.02,-0.06,-0.05
3.634910,-0.04,-0.07,-0.03
3.644315,-0.07,-0.09,-0.00
3.645155,-0.10,-0.12,0.02
3.645554,-0.13,-0.14,0.04
3.645925,-0.16,-0.16,0.07
3.647164,-0.19,-0.19,0.09
3.649827,-0.22,-0.21,0.11
3.670505,-0.26,-0.23,0.14
3.671873,-0.30,-0.23,0.16
3.672213,-0.33,-0.23,0.18
3.672583,-0.37,-0.21,0.20
3.672904,-0.40,-0.18,0.23
3.673227,-0.43,-0.15,0.26
3.673542,-0.44,-0.10,0.30
3.673846,-0.45,-0.06,0.35
3.674161,-0.47,-0.03,0.40
3.674475,-0.48,-0.02,0.45
3.678289,-0.50,-0.01,0.50
3.681023,-0.54,-0.01,0.55
3.681514,-0.60,-0.01,0.58
3.684051,-0.66,-0.00,0.60
3.690497,-0.72,0.02,0.63
3.692321,-0.79,0.05,0.65
3.692735,-0.85,0.10,0.67
3.693761,-0.92,0.16,0.69
3.697028,-0.97,0.23,0.72
3.699419,-1.02,0.31,0.74
3.705769,-1.06,0.40,0.76
3.706952,-1.10,0.48,0.79
3.707321,-1.14,0.57,0.81
3.709279,-1.18,0.66,0.84
3.711575,-1.23,0.75,0.86
3.713576,-1.28,0.82,0.88
3.716133,-1.33,0.89,0.91
