time,wx (rad/s),wy (rad/s),wz (rad/s)
7.415427,-0.32,-0.06,0.55
7.416958,-0.32,-0.06,0.55
7.419247,-0.31,-0.05,0.54
7.422794,-0.30,-0.05,0.53
7.425257,-0.29,-0.04,0.52
7.427466,-0.28,-0.04,0.51
7.428923,-0.28,-0.03,0.50
7.431598,-0.27,-0.04,0.48
7.433720,-0.26,-0.03,0.46
7.437635,-0.26,-0.03,0.45
7.440589,-0.26,-0.03,0.43
7.441807,-0.26,-0.03,0.41
7.443974,-0.25,-0.03,0.39
7.446390,-0.25,-0.03,0.37
7.450115,-0.25,-0.03,0.35
7.452583,-0.25,-0.04,0.33
7.453805,-0.24,-0.05,0.31
7.462800,-0.24,-0.06,0.29
7.463508,-0.23,-0.06,0.27
7.463870,-0.21,-0.07,0.26
7.464595,-0.21,-0.07,0.24
7.466105,-0.19,-0.07,0.22
7.469410,-0.18,-0.07,0.20
7.490341,-0.17,-0.07,0.19
7.491457,-0.16,-0.07,0.17
7.491760,-0.14,-0.07,0.16
7.492027,-0.13,-0.07,0.14
7.492289,-0.12,-0.07,0.13
7.492546,-0.11,-0.07,0.12
7.492827,-0.11,-0.07,0.11
7.493091,-0.10,-0.07,0.10
7.493353,-0.10,-0.07,0.09
7.493602,-0.09,-0.06,0.08
7.496701,-0.08,-0.06,0.07
7.499572,-0.08,-0.05,0.06
7.501069,-0.07,-0.04,0.05
7.503402,-0.06,-0.04,0.04
7.506831,-0.04,-0.03,0.03
7.509491,-0.04,-0.03,0.01
7.511839,-0.03,-0.02,0.00
7.513307,-0.02,-0.02,-0.01
7.515334,-0.01,-0.01,-0.02
7.517778,-0.00,-0.01,-0.03
7.522824,0.01,-0.01,-0.05
7.523508,0.02,-0.01,-0.06
7.525266,0.03,-0.01,-0.08
7.527881,0.04,-0.01,-0.10
7.529996,0.04,-0.01,-0.11
7.533981,0.06,-0.02,-0.13
7.535985,0.06,-0.02,-0.15
7.537348,0.07,-0.02,-0.16
7.541948,0.08,-0.02,-0.18
7.542572,0.08,-0.03,-0.20
7.544948,0.09,-0.03,-0.21
7.549118,0.10,-0.04,-0.23
7.549906,0.10,-0.04,-0.24
7.552603,0.11,-0.04,-0.25
7.562298,0.12,-0.04,-0.27
7.563029,0.13,-0.04,-0.28
7.563421,0.13,-0.03,-0.29
7.563752,0.14,-0.03,-0.30
7.565011,0.15,-0.03,-0.31
7.567490,0.15,-0.03,-0.32
7.572057,0.16,-0.03,-0.33
7.592752,0.17,-0.03,-0.34
7.594017,0.18,-0.02,-0.34
7.594292,0.19,-0.02,-0.35
7.594529,0.19,-0.02,-0.35
7.594745,0.20,-0.01,-0.36
7.594955,0.20,-0.01,-0.36
7.595144,0.20,-0.00,-0.37
7.595834,0.21,-0.00,-0.37
7.596078,0.21,-0.00,-0.37
7.596293,0.22,-0.00,-0.38
7.597203,0.22,-0.00,-0.39
7.599156,0.23,-0.00,-0.39
7.602316,0.23,-0.00,-0.40
7.606248,0.24,-0.00,-0.41
7.607941,0.24,-0.00,-0.42
7.609359,0.25,-0.00,-0.42
7.612132,0.26,-0.01,-0.43
7.614546,0.27,-0.00,-0.44
7.617470,0.28,-0.01,-0.45
7.620018,0.30,-0.01,-0.46
7.622650,0.31,-0.01,-0.47
7.623616,0.32,-0.01,-0.47
7.626463,0.33,-0.01,-0.48
7.629856,0.35,-0.01,-0.49
7.632093,0.35,-0.02,-0.50
7.633572,0.37,-0.02,-0.50
7.636004,0.38,-0.02,-0.51
7.639290,0.39,-0.02,-0.52
7.642842,0.41,-0.02,-0.53
7.645067,0.42,-0.02,-0.54
7.645874,0.43,-0.02,-0.55
7.648655,0.44,-0.02,-0.56
7.651589,0.46,-0.02,-0.57
7.655863,0.46,-0.02,-0.58
7.658473,0.47,-0.02,-0.59
7.659137,0.48,-0.02,-0.60
7.661015,0.48,-0.01,-0.61
7.664007,0.48,-0.01,-0.62
7.667146,0.48,-0.00,-0.63
7.669777,0.48,0.00,-0.65
7.671278,0.48,0.01,-0.66
7.681734,0.48,0.01,-0.67
7.682559,0.48,0.01,-0.68
7.682933,0.48,0.01,-0.69
7.683299,0.47,0.01,-0.70
7.683679,0.47,0.01,-0.71
7.685949,0.46,0.01,-0.71
7.709728,0.46,0.00,-0.72
7.710960,0.46,-0.01,-0.72
7.711287,0.45,-0.01,-0.72
7.711591,0.44,-0.02,-0.72
7.711886,0.44,-0.03,-0.71
7.712168,0.44,-0.04,-0.71
7.712488,0.44,-0.06,-0.70
7.712781,0.44,-0.07,-0.69
7.713071,0.44,-0.09,-0.69
7.713357,0.43,-0.10,-0.68
7.714486,0.44,-0.11,-0.67
7.716391,0.44,-0.12,-0.67
7.717983,0.45,-0.13,-0.66
7.726262,0.46,-0.13,-0.66
7.727033,0.46,-0.13,-0.65
7.727891,0.47,-0.13,-0.65
7.728780,0.48,-0.14,-0.65
7.729980,0.50,-0.14,-0.65
7.732775,0.50,-0.14,-0.65
7.736782,0.52,-0.14,-0.66
7.739106,0.53,-0.14,-0.66
7.748773,0.54,-0.14,-0.67
7.749406,0.55,-0.14,-0.67
7.749592,0.56,-0.13,-0.68
7.749758,0.57,-0.12,-0.69
7.760786,0.57,-0.11,-0.71
7.761527,0.57,-0.10,-0.72
7.761771,0.58,-0.10,-0.73
7.761950,0.58,-0.10,-0.74
7.762123,0.57,-0.10,-0.75
7.767275,0.58,-0.10,-0.76
7.768434,0.57,-0.11,-0.77
7.777937,0.56,-0.11,-0.78
7.779221,0.56,-0.13,-0.78
7.779407,0.55,-0.14,-0.79
7.779564,0.53,-0.15,-0.79
7.779706,0.52,-0.16,-0.79
7.779852,0.51,-0.17,-0.79
7.781765,0.50,-0.19,-0.78
7.785582,0.48,-0.20,-0.78
7.789436,0.47,-0.21,-0.77
7.789788,0.46,-0.22,-0.76
7.791372,0.45,-0.22,-0.75
7.793837,0.44,-0.23,-0.74
7.797447,0.43,-0.22,-0.73
7.800244,0.42,-0.22,-0.72
7.801995,0.41,-0.21,-0.71
7.803700,0.40,-0.20,-0.69
7.806941,0.39,-0.19,-0.68
7.810042,0.39,-0.18,-0.66
7.812702,0.38,-0.16,-0.64
7.813831,0.38,-0.15,-0.63
7.816184,0.39,-0.14,-0.61
7.818727,0.38,-0.13,-0.59
7.822806,0.38,-0.12,-0.57
7.825462,0.39,-0.12,-0.56
7.826181,0.39,-0.11,-0.55
7.828932,0.39,-0.11,-0.53
7.831429,0.38,-0.11,-0.52
7.834957,0.38,-0.11,-0.51
7.838295,0.38,-0.13,-0.50
7.840491,0.38,-0.14,-0.49
7.841402,0.37,-0.15,-0.48
7.843881,0.36,-0.17,-0.48
7.847556,0.35,-0.17,-0.47
7.849719,0.35,-0.17,-0.46
7.851428,0.34,-0.17,-0.46
7.853599,0.33,-0.16,-0.45
7.856704,0.32,-0.16,-0.45
7.860040,0.31,-0.15,-0.44
7.862115,0.30,-0.14,-0.43
7.863322,0.29,-0.14,-0.43
7.865705,0.28,-0.13,-0.42
7.869469,0.27,-0.12,-0.42
7.874258,0.26,-0.11,-0.41
7.875059,0.25,-0.10,-0.40
7.876087,0.24,-0.09,-0.40
7.879239,0.23,-0.07,-0.39
7.882401,0.22,-0.06,-0.38
7.884286,0.21,-0.05,-0.37
7.885843,0.20,-0.04,-0.36
7.896448,0.19,-0.03,-0.36
7.897353,0.18,-0.03,-0.34
7.897941,0.18,-0.02,-0.33
7.898355,0.17,-0.02,-0.32
7.898728,0.16,-0.01,-0.31
7.900730,0.15,-0.01,-0.30
7.903304,0.15,-0.00,-0.29
7.920027,0.15,0.01,-0.27
7.920890,0.14,0.01,-0.26
7.921351,0.14,0.02,-0.25
7.921563,0.14,0.02,-0.24
7.921738,0.14,0.02,-0.22
7.921990,0.14,0.02,-0.20
7.922333,0.14,0.01,-0.19
7.922533,0.14,0.01,-0.17
7.925108,0.14,0.01,-0.15
7.927277,0.13,0.00,-0.14
7.931571,0.13,-0.00,-0.12
7.933331,0.11,-0.00,-0.11
7.934627,0.10,-0.01,-0.10
7.937090,0.09,-0.01,-0.08
7.940936,0.08,-0.01,-0.07
7.943341,0.07,-0.01,-0.06
7.946168,0.06,-0.01,-0.05
7.947170,0.05,-0.00,-0.04
7.950017,0.04,-0.00,-0.03
7.952611,0.04,0.00,-0.02
7.955988,0.03,0.01,-0.01
7.957333,0.02,0.02,-0.00
7.959478,0.01,0.04,0.01
7.962434,0.01,0.05,0.02
7.966128,0.01,0.07,0.02
7.968598,0.02,0.08,0.03
7.969785,0.01,0.10,0.04
7.974287,0.02,0.11,0.04
7.975062,0.02,0.12,0.05
7.979008,0.02,0.12,0.06
7.980907,0.02,0.12,0.07
7.982072,0.02,0.12,0.07
7.984327,0.02,0.13,0.08
7.986945,0.02,0.13,0.09
7.997230,0.02,0.13,0.09
7.998137,0.02,0.14,0.10
7.998558,0.01,0.15,0.11
7.998967,0.00,0.16,0.12
7.999313,-0.02,0.17,0.13
8.003835,-0.03,0.17,0.14
8.020051,-0.04,0.18,0.15
8.021084,-0.06,0.19,0.16
8.021281,-0.07,0.19,0.17
8.021506,-0.09,0.20,0.18
8.021699,-0.11,0.20,0.19
8.022043,-0.12,0.20,0.20
8.022213,-0.14,0.20,0.20
8.022387,-0.16,0.19,0.21
8.023922,-0.17,0.18,0.22
8.027205,-0.19,0.18,0.23
8.029444,-0.20,0.17,0.24
8.030843,-0.22,0.17,0.25
8.033338,-0.24,0.16,0.26
8.035882,-0.24,0.15,0.27
8.040868,-0.25,0.15,0.28
8.041642,-0.26,0.14,0.29
8.044369,-0.27,0.14,0.30
8.046321,-0.28,0.14,0.31
8.049192,-0.28,0.13,0.32
8.052057,-0.29,0.14,0.32
8.053717,-0.29,0.14,0.33
8.056168,-0.30,0.15,0.34
8.058206,-0.30,0.15,0.34
8.062574,-0.30,0.15,0.35
8.064274,-0.29,0.16,0.35
8.065517,-0.29,0.16,0.36
8.068523,-0.29,0.16,0.36
8.080785,-0.28,0.17,0.37
8.081603,-0.28,0.17,0.37
8.082004,-0.27,0.18,0.37
8.082363,-0.27,0.18,0.37
8.083221,-0.27,0.18,0.37
8.085043,-0.27,0.18,0.37
8.086858,-0.26,0.18,0.37
8.107169,-0.26,0.18,0.37
8.108195,-0.26,0.18,0.37
8.108688,-0.26,0.17,0.38
8.108872,-0.26,0.16,0.38
8.109030,-0.27,0.15,0.38
8.109195,-0.27,0.14,0.39
8.109347,-0.28,0.14,0.39
8.109498,-0.29,0.14,0.40
8.109652,-0.29,0.13,0.41
8.112220,-0.30,0.13,0.42
8.113827,-0.31,0.12,0.43
8.115267,-0.33,0.12,0.44
8.118194,-0.34,0.11,0.45
8.120764,-0.35,0.11,0.46
8.123608,-0.36,0.10,0.47
8.126851,-0.37,0.09,0.48
8.127523,-0.38,0.09,0.49
8.130202,-0.39,0.09,0.49
8.134032,-0.40,0.08,0.50
8.136839,-0.41,0.08,0.51
8.138865,-0.42,0.09,0.51
8.141094,-0.43,0.08,0.51
8.143152,-0.43,0.08,0.52
8.146634,-0.44,0.08,0.53
8.150219,-0.44,0.08,0.53
8.150464,-0.44,0.08,0.54
8.153191,-0.44,0.08,0.54
8.155061,-0.45,0.09,0.55
8.160559,-0.44,0.09,0.56
8.163913,-0.44,0.10,0.56
8.164193,-0.44,0.11,0.56
8.164348,-0.44,0.11,0.57
8.168249,-0.44,0.12,0.57
8.171697,-0.44,0.12,0.57
8.174133,-0.43,0.13,0.58
8.176086,-0.42,0.13,0.58
8.177280,-0.42,0.13,0.59
8.180223,-0.41,0.13,0.59
8.184103,-0.40,0.12,0.59
8.185917,-0.40,0.12,0.60
8.187856,-0.40,0.12,0.60
8.189706,-0.40,0.12,0.61
8.192233,-0.39,0.11,0.61
8.196363,-0.39,0.11,0.61
8.198644,-0.40,0.11,0.61
8.200532,-0.40,0.11,0.62
8.202869,-0.40,0.11,0.62
8.205082,-0.41,0.11,0.62
8.209629,-0.42,0.11,0.62
8.210832,-0.42,0.11,0.62
8.212282,-0.43,0.11,0.62
8.215510,-0.44,0.11,0.63
8.218001,-0.45,0.10,0.63
8.221059,-0.46,0.10,0.63
8.229948,-0.47,0.09,0.63
8.230521,-0.47,0.09,0.63
8.230718,-0.47,0.08,0.63
8.230896,-0.48,0.07,0.63
8.232418,-0.48,0.06,0.63
8.234007,-0.49,0.05,0.63
8.235945,-0.49,0.05,0.63
8.241720,-0.50,0.04,0.63
8.243209,-0.50,0.04,0.63
8.243566,-0.51,0.03,0.63
8.245669,-0.51,0.03,0.63
8.248410,-0.51,0.02,0.63
8.250479,-0.51,0.01,0.63
8.254131,-0.51,0.01,0.63
8.258358,-0.50,0.01,0.63
8.259152,-0.50,0.00,0.63
8.260517,-0.50,0.00,0.63
8.263054,-0.50,0.00,0.63
8.266581,-0.49,0.01,0.63
8.269454,-0.49,0.01,0.63
8.270419,-0.48,0.02,0.63
8.273672,-0.48,0.02,0.63
8.275726,-0.47,0.02,0.62
8.278841,-0.47,0.03,0.62
8.281218,-0.47,0.03,0.62
8.283100,-0.46,0.03,0.62
8.285414,-0.46,0.02,0.62
8.288130,-0.45,0.02,0.62
8.292400,-0.45,0.01,0.61
8.294327,-0.44,0.01,0.61
8.295419,-0.44,0.00,0.61
8.298489,-0.44,-0.01,0.61
8.300342,-0.44,-0.01,0.60
8.304436,-0.44,-0.02,0.60
8.307546,-0.44,-0.02,0.59
8.309098,-0.44,-0.02,0.59
8.310566,-0.44,-0.02,0.59
8.313258,-0.44,-0.03,0.58
8.316732,-0.43,-0.03,0.58
8.318560,-0.43,-0.03,0.57
8.320439,-0.43,-0.03,0.56
8.324415,-0.42,-0.03,0.56
8.326110,-0.41,-0.03,0.55
8.329053,-0.41,-0.03,0.55
8.330584,-0.40,-0.03,0.54
8.332774,-0.40,-0.04,0.54
8.335066,-0.39,-0.04,0.53
8.341201,-0.39,-0.05,0.53
8.342486,-0.38,-0.06,0.52
8.343443,-0.38,-0.06,0.52
8.345062,-0.37,-0.07,0.51
8.347935,-0.35,-0.08,0.51
8.350934,-0.34,-0.08,0.50
8.353406,-0.34,-0.09,0.49
8.354628,-0.33,-0.09,0.48
8.364554,-0.31,-0.10,0.47
8.365546,-0.30,-0.11,0.46
8.365941,-0.30,-0.11,0.45
8.366400,-0.29,-0.12,0.44
8.367279,-0.28,-0.13,0.43
8.369133,-0.27,-0.13,0.42
8.388463,-0.26,-0.14,0.41
8.389604,-0.25,-0.14,0.39
8.389835,-0.25,-0.14,0.38
8.390051,-0.24,-0.15,0.36
8.390262,-0.24,-0.15,0.34
8.390474,-0.23,-0.16,0.33
8.390681,-0.22,-0.16,0.31
8.390954,-0.22,-0.17,0.30
8.391437,-0.21,-0.18,0.28
8.394109,-0.21,-0.18,0.26
8.396887,-0.21,-0.19,0.25
8.399991,-0.20,-0.20,0.23
8.402297,-0.20,-0.20,0.21
8.403862,-0.19,-0.21,0.20
8.407909,-0.19,-0.22,0.18
8.409495,-0.18,-0.22,0.17
8.412377,-0.18,-0.23,0.15
8.414175,-0.17,-0.23,0.14
8.416125,-0.17,-0.23,0.13
8.418806,-0.16,-0.23,0.11
8.425686,-0.15,-0.22,0.10
8.426798,-0.15,-0.22,0.09
8.427236,-0.14,-0.21,0.08
8.429297,-0.13,-0.20,0.07
8.431067,-0.12,-0.19,0.06
8.435564,-0.11,-0.19,0.05
8.437197,-0.10,-0.18,0.03
8.441123,-0.09,-0.17,0.02
8.442046,-0.08,-0.17,0.01
8.443600,-0.07,-0.16,0.00
8.447310,-0.05,-0.16,-0.01
8.449670,-0.05,-0.14,-0.02
8.450844,-0.03,-0.13,-0.03
8.453366,-0.02,-0.12,-0.04
8.457328,-0.01,-0.10,-0.06
8.459902,-0.01,-0.09,-0.07
8.461401,0.01,-0.07,-0.09
8.463212,0.02,-0.06,-0.10
8.465647,0.03,-0.04,-0.12
8.469388,0.04,-0.03,-0.14
8.472865,0.05,-0.02,-0.15
8.474365,0.06,-0.00,-0.17
8.475725,0.07,0.00,-0.18
8.478410,0.08,0.01,-0.20
8.480538,0.09,0.01,-0.21
8.484662,0.10,0.01,-0.23
8.486432,0.11,0.02,-0.24
8.488121,0.12,0.02,-0.26
8.498770,0.13,0.02,-0.27
8.499785,0.14,0.01,-0.28
8.500180,0.15,0.01,-0.30
8.500581,0.16,0.01,-0.31
8.502816,0.17,0.00,-0.32
8.503504,0.17,-0.00,-0.32
8.517876,0.18,-0.01,-0.33
8.519002,0.19,-0.01,-0.34
8.519264,0.20,-0.01,-0.35
8.519472,0.20,-0.00,-0.35
8.519673,0.21,-0.00,-0.36
8.519865,0.22,0.00,-0.36
8.521455,0.23,0.01,-0.37
8.525590,0.24,0.02,-0.38
8.526201,0.26,0.02,-0.38
8.527001,0.26,0.03,-0.39
8.531423,0.27,0.04,-0.40
8.533663,0.28,0.06,-0.41
8.534566,0.29,0.07,-0.41
8.536877,0.30,0.08,-0.42
8.541718,0.31,0.09,-0.43
8.542627,0.31,0.10,-0.44
8.544974,0.33,0.11,-0.45
8.546906,0.33,0.11,-0.46
8.549622,0.35,0.11,-0.47
8.553555,0.36,0.12,-0.48
8.557705,0.36,0.12,-0.49
8.558607,0.37,0.12,-0.50
8.559506,0.37,0.12,-0.51
8.562180,0.38,0.12,-0.52
8.564641,0.40,0.12,-0.53
8.568365,0.41,0.11,-0.54
8.570615,0.42,0.11,-0.55
8.573569,0.43,0.10,-0.56
8.574499,0.43,0.10,-0.56
8.576910,0.44,0.09,-0.57
8.580685,0.44,0.09,-0.58
8.582951,0.45,0.08,-0.59
8.584001,0.45,0.08,-0.60
8.586592,0.47,0.07,-0.60
8.598438,0.47,0.06,-0.61
8.599487,0.48,0.05,-0.62
8.599868,0.48,0.05,-0.62
8.600227,0.49,0.04,-0.63
8.600590,0.50,0.03,-0.63
8.603318,0.51,0.02,-0.64
8.621577,0.51,0.02,-0.64
8.623362,0.52,0.01,-0.65
8.623780,0.53,0.01,-0.65
8.624129,0.53,0.01,-0.66
8.624478,0.53,0.01,-0.67
8.624803,0.53,0.01,-0.67
8.625110,0.54,0.02,-0.68
8.625442,0.54,0.02,-0.69
8.625793,0.55,0.03,-0.70
8.627784,0.54,0.03,-0.71
8.630206,0.54,0.03,-0.72
8.631133,0.55,0.03,-0.73
8.633620,0.55,0.02,-0.73
8.636119,0.56,0.01,-0.74
8.641572,0.56,-0.00,-0.74
8.643416,0.56,-0.02,-0.75
8.643795,0.55,-0.03,-0.76
8.646102,0.55,-0.04,-0.76
8.649169,0.55,-0.06,-0.76
8.652065,0.55,-0.07,-0.76
8.654201,0.54,-0.09,-0.77
8.657150,0.54,-0.10,-0.77
8.658710,0.54,-0.11,-0.77
8.660689,0.53,-0.12,-0.77
8.664282,0.54,-0.13,-0.77
8.666603,0.54,-0.14,-0.77
8.668731,0.54,-0.15,-0.76
8.670568,0.55,-0.17,-0.76
8.674100,0.56,-0.18,-0.76
8.676713,0.56,-0.19,-0.75
8.678611,0.57,-0.19,-0.74
8.680506,0.57,-0.20,-0.74
8.682746,0.58,-0.20,-0.74
8.686539,0.58,-0.20,-0.73
8.691293,0.58,-0.19,-0.73
8.692500,0.58,-0.18,-0.72
8.693181,0.58,-0.17,-0.72
8.695246,0.57,-0.17,-0.71
8.699749,0.56,-0.16,-0.71
8.701646,0.54,-0.16,-0.70
8.702919,0.53,-0.17,-0.69
8.714187,0.52,-0.17,-0.69
8.715117,0.50,-0.18,-0.68
8.715486,0.49,-0.19,-0.67
8.715860,0.47,-0.19,-0.67
8.716221,0.46,-0.21,-0.66
8.718516,0.45,-0.22,-0.66
8.719987,0.44,-0.23,-0.65
8.737791,0.43,-0.25,-0.64
8.739807,0.42,-0.26,-0.63
8.740087,0.41,-0.27,-0.63
8.740306,0.41,-0.28,-0.62
8.740496,0.40,-0.28,-0.61
8.740696,0.40,-0.27,-0.60
8.740882,0.39,-0.26,-0.59
8.741073,0.38,-0.25,-0.59
8.741950,0.38,-0.24,-0.58
8.744675,0.37,-0.22,-0.57
8.748614,0.37,-0.20,-0.56
8.750914,0.37,-0.19,-0.55
8.751903,0.36,-0.17,-0.55
8.754696,0.36,-0.15,-0.54
8.758406,0.35,-0.13,-0.54
8.760577,0.34,-0.12,-0.53
8.763145,0.34,-0.10,-0.53
8.764172,0.33,-0.08,-0.53
8.766992,0.33,-0.06,-0.53
8.769840,0.32,-0.04,-0.53
8.774579,0.32,-0.03,-0.53
8.775353,0.31,-0.02,-0.53
8.776594,0.31,-0.01,-0.53
8.779653,0.30,-0.01,-0.52
8.782997,0.30,-0.01,-0.51
8.785889,0.29,-0.01,-0.50
8.786780,0.29,-0.02,-0.49
8.791063,0.28,-0.02,-0.48
8.791959,0.27,-0.02,-0.46
8.795446,0.26,-0.02,-0.45
8.797991,0.25,-0.01,-0.43
8.799020,0.24,-0.01,-0.41
8.801235,0.23,-0.00,-0.40
8.804018,0.22,0.00,-0.38
8.808186,0.22,0.00,-0.36
8.810017,0.21,0.01,-0.34
8.811392,0.20,0.02,-0.32
8.814129,0.21,0.02,-0.30
8.816322,0.20,0.03,-0.29
8.820287,0.20,0.03,-0.27
8.830483,0.20,0.04,-0.25
8.832978,0.20,0.04,-0.24
8.833354,0.20,0.03,-0.22
8.833668,0.20,0.03,-0.21
8.838055,0.19,0.03,-0.20
8.838487,0.18,0.03,-0.18
8.838838,0.17,0.03,-0.17
8.839528,0.16,0.03,-0.16
8.841244,0.15,0.03,-0.15
8.844355,0.16,0.02,-0.13
8.846916,0.15,0.01,-0.12
8.848265,0.15,0.01,-0.11
8.850514,0.14,0.01,-0.10
8.853135,0.13,0.01,-0.08
8.858481,0.13,0.01,-0.07
8.859737,0.12,0.01,-0.06
8.860916,0.11,0.01,-0.05
8.863205,0.10,0.01,-0.04
8.866690,0.10,0.02,-0.03
8.869373,0.10,0.02,-0.02
8.870927,0.09,0.02,-0.01
8.874125,0.08,0.03,-0.01
8.875925,0.08,0.04,0.00
8.880048,0.07,0.05,0.01
8.881497,0.06,0.06,0.02
8.883244,0.06,0.07,0.02
8.885311,0.05,0.08,0.03
8.887794,0.05,0.09,0.04
8.892147,0.04,0.10,0.05
8.894238,0.03,0.12,0.06
8.895320,0.03,0.13,0.06
8.897690,0.02,0.14,0.07
8.900116,0.01,0.16,0.08
8.903850,-0.00,0.17,0.08
8.908266,-0.01,0.19,0.09
8.909152,-0.02,0.20,0.10
8.909817,-0.02,0.21,0.11
8.912546,-0.03,0.22,0.12
8.916093,-0.04,0.23,0.12
8.919108,-0.05,0.23,0.13
8.919873,-0.06,0.23,0.14
8.924939,-0.07,0.22,0.15
8.925854,-0.08,0.21,0.16
8.929555,-0.09,0.21,0.16
8.931115,-0.10,0.19,0.17
8.932030,-0.12,0.18,0.18
8.934803,-0.13,0.16,0.19
8.944633,-0.14,0.15,0.20
8.945285,-0.16,0.15,0.21
8.945663,-0.17,0.14,0.22
8.946023,-0.18,0.13,0.23
8.947176,-0.19,0.12,0.24
8.950168,-0.20,0.11,0.26
8.953730,-0.21,0.10,0.27
8.955216,-0.22,0.09,0.28
8.964165,-0.22,0.09,0.30
8.965103,-0.23,0.09,0.31
8.965751,-0.23,0.08,0.32
8.966127,-0.23,0.08,0.33
8.967511,-0.24,0.08,0.34
8.969055,-0.24,0.07,0.35
8.974455,-0.25,0.07,0.36
8.981107,-0.25,0.07,0.37
8.981877,-0.25,0.06,0.37
8.982061,-0.25,0.06,0.38
8.982224,-0.26,0.06,0.38
8.983570,-0.26,0.06,0.39
8.987291,-0.25,0.06,0.40
8.990833,-0.26,0.06,0.40
8.991506,-0.26,0.06,0.41
8.993314,-0.27,0.06,0.41
8.995981,-0.27,0.06,0.42
8.999701,-0.28,0.06,0.42
9.002726,-0.28,0.06,0.42
9.003228,-0.28,0.06,0.43
9.007287,-0.28,0.06,0.43
9.009297,-0.29,0.06,0.43
9.011989,-0.29,0.06,0.44
9.014953,-0.30,0.05,0.44
9.015767,-0.30,0.05,0.44
9.018723,-0.31,0.05,0.44
9.021086,-0.31,0.05,0.44
9.024413,-0.31,0.05,0.44
9.027226,-0.32,0.06,0.44
9.028689,-0.32,0.06,0.45
9.030810,-0.32,0.06,0.45
9.033598,-0.33,0.06,0.46
9.036973,-0.33,0.06,0.46
9.041340,-0.34,0.07,0.46
9.042171,-0.34,0.07,0.47
9.043187,-0.35,0.08,0.48
9.046558,-0.35,0.08,0.49
9.049481,-0.35,0.09,0.50
9.051171,-0.35,0.09,0.51
9.053013,-0.35,0.10,0.51
9.057691,-0.36,0.11,0.52
9.059724,-0.36,0.11,0.53
9.062182,-0.36,0.12,0.54
9.063163,-0.37,0.12,0.54
9.065375,-0.37,0.13,0.55
9.068134,-0.36,0.13,0.56
9.073471,-0.36,0.13,0.57
9.074754,-0.36,0.13,0.57
9.076153,-0.37,0.14,0.58
9.078072,-0.37,0.14,0.58
9.080226,-0.38,0.14,0.59
9.083818,-0.39,0.14,0.59
9.086200,-0.39,0.13,0.60
9.088310,-0.40,0.13,0.60
9.099304,-0.40,0.12,0.61
9.100217,-0.40,0.11,0.61
9.100608,-0.41,0.11,0.61
9.100961,-0.41,0.10,0.61
9.101261,-0.41,0.09,0.61
9.102297,-0.41,0.08,0.61
9.104920,-0.42,0.08,0.61
9.117956,-0.41,0.06,0.62
9.118893,-0.41,0.05,0.62
9.119108,-0.42,0.04,0.62
9.119327,-0.42,0.04,0.62
9.119509,-0.42,0.03,0.62
9.120752,-0.41,0.03,0.62
9.124079,-0.41,0.03,0.62
9.124551,-0.42,0.03,0.62
9.126821,-0.42,0.03,0.61
9.129516,-0.42,0.04,0.61
9.133095,-0.43,0.04,0.61
9.135168,-0.42,0.04,0.61
9.137033,-0.42,0.04,0.61
9.141592,-0.43,0.04,0.61
9.142575,-0.42,0.05,0.61
9.145624,-0.42,0.05,0.61
9.147357,-0.42,0.05,0.61
9.149803,-0.42,0.05,0.61
9.152001,-0.42,0.05,0.61
9.157725,-0.42,0.05,0.61
9.159482,-0.42,0.05,0.61
9.159925,-0.42,0.05,0.62
9.161906,-0.41,0.05,0.62
9.164142,-0.41,0.05,0.62
9.167834,-0.41,0.05,0.62
9.170445,-0.41,0.05,0.63
9.175029,-0.41,0.04,0.63
9.176170,-0.41,0.03,0.63
9.176615,-0.41,0.02,0.64
9.180246,-0.41,0.01,0.64
9.182779,-0.42,-0.00,0.65
9.183830,-0.42,-0.02,0.65
9.186761,-0.42,-0.03,0.66
9.191538,-0.42,-0.04,0.66
9.192906,-0.43,-0.04,0.66
9.195518,-0.44,-0.05,0.66
9.196358,-0.44,-0.05,0.66
9.199255,-0.44,-0.05,0.66
9.201432,-0.44,-0.04,0.65
9.205070,-0.44,-0.04,0.65
9.215291,-0.44,-0.03,0.65
9.216199,-0.44,-0.03,0.64
9.216705,-0.44,-0.02,0.63
9.217070,-0.44,-0.01,0.62
9.217506,-0.44,-0.01,0.61
9.219847,-0.43,-0.00,0.61
9.220947,-0.43,0.00,0.60
9.237885,-0.43,0.00,0.59
9.239030,-0.43,0.01,0.58
9.239360,-0.42,0.00,0.57
9.239586,-0.42,-0.01,0.56
9.239782,-0.41,-0.01,0.55
9.239959,-0.41,-0.02,0.55
9.240147,-0.39,-0.04,0.54
9.242115,-0.40,-0.05,0.53
9.243363,-0.39,-0.05,0.53
9.245649,-0.39,-0.06,0.52
9.248995,-0.38,-0.06,0.52
9.252042,-0.37,-0.07,0.51
9.254038,-0.36,-0.07,0.51
9.257788,-0.36,-0.07,0.50
9.258451,-0.35,-0.07,0.50
9.260365,-0.35,-0.08,0.49
9.263859,-0.34,-0.08,0.49
9.266329,-0.33,-0.09,0.48
9.267434,-0.33,-0.10,0.48
9.270358,-0.31,-0.10,0.48
9.275176,-0.31,-0.11,0.48
9.276834,-0.31,-0.11,0.48
9.279706,-0.31,-0.12,0.47
